ID,URL,Status,Description_short,Description,Cost_estimate,Type,Manager
0017774,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017774,UNDER-CONSTRUCTION,Pineville RD (CR 163) - Construction Of A Bridge,No data found,No data found,No data found,No data found
0017775,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017775,UNDER-CONSTRUCTION,Rehobeth RD (CR 10) - Construction Of A Bridge,No data found,No data found,No data found,No data found
0017776,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017776,COMPLETED-CONSTRUCTION,Big Creek RD (CR 118) - Bridge Rehab,"Bridge Replacement of Big Creek Road at Big Creek. This bridge is deficient and requires posting due to insufficient load carrying capacity, flexure cracking in the beams and some exposed rebar on the deck.",2275171.6100000003,Replacement,Raquel Mcmillan
0017777,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017777,COMPLETED-CONSTRUCTION,Wardlow RD (CR 251) - Br Cnst,"Bridge Replacement Wardlow Road at West Fork Deep Creek. This bridge is deficient and requires posting due to insufficient load carrying capacity, and corrosion present throughout the beams at bearing areas",3190212.75,Replacement,Raquel Mcmillan
0017778,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017778,COMPLETED-CONSTRUCTION,Birdford Lake RD(CR 685) - Construction Of A Bridge,"This project will replace the Birdford Lake Road bridge over North Fork Beards Creek in Tattnall County, GA. This bridge is weight restricted and required replacement due to pitting in the piles, exposed high chairs on the bottoms of the caps and scour at intermediate bents.",2959983.16,Replacement,Vickie Wade
0017779,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017779,COMPLETED-CONSTRUCTION,Harden Chapel RD (CR 115) - Bridge Prev,"The project will replace the Harden Chapel Road bridge over Rocky Creek in Toombs County, GA. This bridge is weight restricted and requires replacement due to lack of approach slabs, scouring at abutments, corrosion of intermediate piles, heavy pitting above the encasement, and deflection cracks in all beams.",2313195.7800000003,Replacement,Brandon Wallace
0017780,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017780,UNDER-CONSTRUCTION,Garretts Ferry RD (CR 435) - Bridge Rehab,This project would replace the bridge on CS 435/Garretts Ferry Road over the Chattahoochee River Tributary in Fulton County. This project is an LIBP project. The proposed project is to replace the existing structurally deficient 30 ft. x 25 ft. concrete bridge with a new Cored Slab/Box beam bridge. The proposed approaches will have two 11 ft. lanes with 2 ft. shoulders. The proposed length of project is 749.76 feet (0.142 miles). The project will be constructed within the existing 80 ft. Right of Way and Traffic will be maintained on an Off-Site Detour.,2439836.15,Replacement,Muhanad AlRawi
0017782,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017782,UNDER-CONSTRUCTION,SR 5 (Blue Ridge Dr) - Traffic Management,"This project proposes to mill and inlay existing SR 5 in Fannin County, Georgia, beginning at Old Flowers Road (northern termini of PI# 0017038) and ending approximately 1.83 miles to SR 60/Toccoa Avenue intersection in downtown McCaysville. A single-lane roundabout will be constructed at SR 5 and School Street.",26875769.46,Enhancement,Ethan Mobley
0017789,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017789,PRE-CONSTRUCTION,SR 140 From SR 5 Bu To N Of CS 662/Mary Lane In Canton,Operational improvement of intersection of SR 140 / Waleska Road from @ SR 5 BU / Riverstone Parkway to north of Mary Lane.,11174154.120000001,Reconstruction/Rehabilitation,Yun Luo
0017802,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017802,PRE-CONSTRUCTION,Atlanta Traffic Signal Enhancement Program - Phase I,"Located in the City of Atlanta, the project intends to improve signals at intersections primarily located along Atlanta¿s High Injury Network (HIN). Phase I includes full signal upgrades mast arm and span wire at the intersections on Greenbriar Parkway, Sylvan Road, 10th Street, State Street, and North Avenue. Other elements of the project include: pavement marking, intersection signs, ped/bike detection, audible ped push buttons, and ADA ramps.",3658520.0,Reconstruction/Rehabilitation,Jose Garza
0017804,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017804,PRE-CONSTRUCTION,SR 140 @ CR 309/Univeter Road,The project proposes improvements to the intersection of SR 140 NS Univeter Road in Cherokee County Georgia. The improvements consist of additional left turn movements from SR 140 to Univeter Road. Improvements also include widening SR 140 to accommodate two through lanes in both directions through the intersection.,11469793.9,Reconstruction/Rehabilitation,April Mckown
0017805,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017805,COMPLETED-CONSTRUCTION,Ca - Milling And Resurface Of Mcdonough RD,No data found,No data found,No data found,No data found
0017806,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017806,PRE-CONSTRUCTION,Cumberland Core Loop From Galleria Drive To Akers Mill RD-LCI,"Approximately 0.4 miles of the Cumberland Sweep Trail Project, this project will provide pedestrian and micro-mobility connectivity from the existing multimodal bridge over Galleria Drive and I-285 to Akers Mill Road.",16163565.32,Enhancement,Shuhui Yang
0017807,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017807,PRE-CONSTRUCTION,City Of Chamblee Rail Trail Extension - LCI,"The proposed shared-use path begins at Pierce Drive and travels north towards Peachtree Boulevard, and then follow Peachtree Industrial Boulevard until it crosses Chamblee Dunwoody Road. The path continues south on Chamblee Dunwoody Road until crossing and following American Drive eastward until it crosses American Industrial Way. The path continues between businesses on an independent alignment until it reaches Broad Street. The path travels south on Broad Street until it crosses an independent alignment behind commercial businesses. The path connects to the east side of Ingersoll Rand Drive, crossing Irvindale Way, and continues south until reaching Peachtree Road. The path will travel along Peachtree Road to the Chamblee/Doraville city limits, crossing and tying into an existing sidewalk. The path is approximately 1.5 miles in length.",27379847.72,Enhancement,Shuhui Yang
0017809,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017809,PRE-CONSTRUCTION,South River Trail Ext From Bolder Walk Drive To Crestdale RD,"The project limits for the South River Trail Extension Project Phase 6 are from near Boulder Walk Drive and Intrenchment Creek to Crestdale Circle (DK-455, GDOT PI 0017809). A preliminary concept report was completed under PI 0015065 and is included as an attachment to this RFQ. The trail is proposed to cross over Intrenchment Creek to property owned by the City of Atlanta. The trail continues to Key Road for an enhanced grade crossing. The trail is proposed to bridge Intrenchment Creek, then run along the northern side of Key Road running parallel to the Georgia Power utility cut. This phase of the trail will continue along the edge of the residential areas and terminate at Crestdale Circle.",6150000.0,Enhancement,Alexander Salazar
0017811,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017811,PRE-CONSTRUCTION,E Strickland St;Ellis St;James Vance St & Old SR 92 @ 4 Locs,"The project is located along Old Dallas Highway/Old SR 92 in Douglas County with a project length of 0.78 miles long. The project will include adding a shared-use path, border area, and roadway reconfiguration along Old Dallas Highway/Old SR 92. The project also includes installing a shared-use trail along E. Strickland Street from McCarley Street to SR 92/Dallas Hwy.",8245768.0,Enhancement,April Mckown
0017812,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017812,UNDER-CONSTRUCTION,Ca - Fayette County Resurfacing Program,"This project will patch, mill, and resurface the following roadways within Fayette County: 85 Connector (from SR 85 to Woods Road), New Hope Road (from SR 92 to City Limit), Banks Road (from SR 85 to County Line), Banks Road (from City Limits to SR 54), McIntosh Trail (Peachtree Parkway to Robinson Road), and Ebenezer Road (Robinson Road to City Limit). The proposed work on Kelly Drive (From SR 74 to Planterra Way) and Dogwood Trail (from Senoia Road to Farr Road) consists of Full depth reclaimation.",6105189.0,Maintenance,April Mckown
0017813,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017813,PRE-CONSTRUCTION,SR 85 @ 1 Loc; SR 279 @ 1 Loc & Corinth Road @ 1 Loc,"This project will provide corridor improvements along State Route (SR) 279, SR 85 and Corinth Road. The project will include improvements at the intersection of SR 279 and SR 85 and realign the existing intersection of SR 85 and Corinth Road to allow for the new Corinth Road Extension from SR 85 to Carnes Road.",23718421.689999998,Reconstruction/Rehabilitation,April Mckown
0017815,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017815,PRE-CONSTRUCTION,Chattahoochee Greenway From SR 120 To Cauley Creek Park,"The Chattahoochee Greenway is a 1-mile long, 10-foot wide shared use path along the Chattahoochee River, within the City of Johns Creek, from SR 120/Abbotts Bridge Road to Cauley Creek Park.",5762500.0,Enhancement,Shuhui Yang
0017818,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017818,COMPLETED-CONSTRUCTION,Ca - SR 920 From Clayton County Line,This project will resurface Jonesboro Road in Henry County from the Clayton County line to Mount Olive Road.,2907000.0,Maintenance,Keith Posey
0017821,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017821,PRE-CONSTRUCTION,Rockdale Rvr Trail Ext From Rockdale Rvr Trail To Granade Road,"The proposed Rockdale River Trail extension would install a multi-use trail starting at the existing South River Trail and ending at Johnson Park in the City of Conyers. The proposed project includes two segments, beginning at the existing South River Trail termini on SR 212 and following SR 212, Tucker Mill Road , Honey Creek and Stockbridge Highway at Granade Road. The second section follows Granade Road, starting at McCollum Road and ending at Johnson Park. The existing right-of-way (ROW) along the proposed route varies from 50 to 100 feet.",10802757.96,Enhancement,April Mckown
0017830,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017830,UNDER-CONSTRUCTION,CS 111/Buice Road @ Johns Creek,"This project consists of replacing the existing roadway bridge on CR 111/Buice Road over Johns Creek in Fulton County. The bridge was built in 1964 and has a sufficiency rating of 57.7. Currently, the bridge is weight limited, does not meet current bridge width requirements, and lacks pedestrian facilities. Additionally, the bridge is at risk of flooding during severe storming events. The proposed replacement will meet current design standards for load and bridge width. The proposed typical section includes two 12-foot lanes, one lane in each direction, with urban shoulders and pedestrian facilities. To mitigate the risk of flooding, the bridge elevation will be increased above the flood stage. The design speed is 45 mph.",8365070.02,Replacement,Rodney Leverette
0017842,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017842,PRE-CONSTRUCTION,SR 8 @ 8 Locs & SR 61 @ 1 Loc,This project proposes signal upgrades along SR 8 at 8 locations in Carroll & Haralson Counties.,4080000.0,Reconstruction/Rehabilitation,Andrew Bryant
0017843,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017843,PRE-CONSTRUCTION,SR 133; SR 234; SR 520 & SR 520 Bu @ 12 Locs,"This project proposes a signal upgrade at the intersections of SR 133, SR 234, SR 520 & SR 520 BU @ 13 Locations in Dougherty County.",6644089.96,Reconstruction/Rehabilitation,Rianon Rudolfer
0017844,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017844,PRE-CONSTRUCTION,SR 31 @ 6 Locs & SR 206 @ 5 Locs,This project proposes a signal upgrade along SR 31 at 6 locations & SR 206 at 5 Locations in Coffee County.,4449143.890000001,Reconstruction/Rehabilitation,Rianon Rudolfer
0017876,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017876,COMPLETED-CONSTRUCTION,General John B. Gordon RD (CR 53) - Bridge Rehab,"Bridge Replacement of General Gordon Road at Gin Creek. This bridge is deficient and temporarily shored with temporary bents and cross bracing at bents 2, 4 and 6. Section loss on the cover plates noted in earlier inspections is covered with repairs, unknown if section loss was removed and repaired or covered. Endroll repairs were made at abutment 1 by dumping concrete that has flowed down toward channel.",1811636.68,Replacement,Jemillatu Lewally
0017878,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017878,COMPLETED-CONSTRUCTION,Tucker RD (CR 179) - Bridge Rehab,"Bridge Replacement of Tucker Road at Polecat Creek. This bridge is deficient and is posted due to several timber piles with deep rot, most of the bents have piles with replacement piles stubbed on concrete encasements and large footings have scour.",2284415.33,Replacement,Jemillatu Lewally
0017879,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017879,PRE-CONSTRUCTION,Ocmulgee Heritage Trail From I-16/I-75 To Amerson River Park,"Located in Macon, Georgia, the project begins at I-16/I-75 and continues to Amerson River Park. The project intends to build a 10¿ wide shared use path along the Ocmulgee River. The project is approximately 2 miles long. The path will have portions at grade and other portions elevated and will provide various pedestrian amenities.",3610000.0,Enhancement,Alexander Salazar
0017907,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017907,UNDER-CONSTRUCTION,I-16 Interchanges - Its CCTV Deployment,"The project proposes ITS infrastructure expansion along the I-16 corridor. This project would include installation of closed circuit televisions and vehicle detection systems to support motorists through the TMC¿s Navigator Advanced Traffic Monitoring System (ATMS) platform, CHAMP Incident Management and Georgia¿s 511 Program. Multiple interchanges locations from Macon to Savannah.",30000.0,Reconstruction/Rehabilitation,Michelle Wright
0017915,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017915,PRE-CONSTRUCTION,I-16/I-75 Interchange Its Deployment - Phase II,No data found,No data found,No data found,No data found
0017917,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017917,COMPLETED-CONSTRUCTION,Various Locs - Signing & Pvmt Mrk Upg,"District 5 Signing and Marking project at 111 CSX Transportation Railroad Locations from Nichols to Folkston and from Jesup to Du Pont, in Bartow, Bacon, Charlton, Clinch, Pierce, Ware, Wayne Counties.",427203.93,Safety,Jason W. Mobley
0017922,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017922,UNDER-CONSTRUCTION,I-95/SR 405 - Signing Upgrades,The project proposes to install overhead signs at different locations on I-95. The project location is approximately 22 miles between Bryan County (Exit 87) and Chatham County (Exit 109/Welcome Center).,9051734.45,Safety,Jagpreet Ghuman
0017926,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017926,COMPLETED-CONSTRUCTION,US 278/SR 8 - Median Wk,The project proposes to road diet DL Hollowell from 4 to 3 lanes by re-striping and relocate signal heads within project limits.,3984461.13,Safety,Nakeeta Batson
0017930,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017930,PRE-CONSTRUCTION,I-75 @ CR 382/Boynton Drive,Bridge replacement at I-75 @ CR 382/BOYNTON DRIVE in Catoosa County.,4950000.0,Replacement,Leandrea Holiday
0017946,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017946,PRE-CONSTRUCTION,CR 761/Hall Road @ NS #719126X,,2666925.0,Safety,John H. Brodnax
0017955,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017955,COMPLETED-CONSTRUCTION,I-95/SR 405 - Cable/Median Barriers,The project will install cable barrier along the median of I-95 between Pooler Parkway and Jimmy Deloach Parkway.,323026.78,Safety,Rianon Rudolfer
0017956,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017956,PRE-CONSTRUCTION,SR 11 @ CR 125/Mcelhannon Road - Vru,This project proposes to realign the existing intersection to eliminate the skew angles on the approaches of McElhannon Rd. The project will create two separate off-set T intersections.,2500000.0,Safety,Chris Penuel
0017957,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017957,UNDER-CONSTRUCTION,Various Locs - Install Motorcycle Guardrails,This project proposes to install DR-46 Motorcycle Barrier Attenuator guardrail along various routes in District 1 Area 4.,1318816.78,Safety,Tahirah Slaughter
0017958,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017958,PRE-CONSTRUCTION,SR 138 @ CR 122/Dial Mill Road,The proposed project would construct a roundabout at the intersection of SR 138 at Dial Mill Road / Miller Bottom Road to reduce the frequency and severity of crashes.,2850000.0,Safety,Destinie Seide
