ID,URL,County,Desc_short,Status,District,Cost_estimate,Desc_long,Manager,Type
M005594,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005594,Emanuel,SR 4/US 1 From CS 724/Old Hwy 46 To I-16 In Oak Park,PRE-CONSTRUCTION,12,372800.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005597,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005597,Morgan,SR 12 From Walton County Line To E Of CR 312/Wynbrook Place,PRE-CONSTRUCTION,10,3407840.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005598,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005598,Jenkins,SR 67 From SR 23 To SR 21,PRE-CONSTRUCTION,12,580640.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005599,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005599,Greene,"SR 15 - Mill, Inlay, Plmx Rsrf",UNDER-CONSTRUCTION,10,1883462.65,"This project, selected by the District Maintenance Office, is the resurfacing of SR 15 to improve the roadways current low OCI score. Last resurfaced in 2017 (ITB SCRUB SEAL & MICROSURFACING FOR SURFACE COURSE)2017 (ITB SCRUB SEAL & MICROSURFACING FOR SURFACE COURSE)",Kevin Matthew Bailey,Maintenance
M005601,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005601,Newton,"SR 81 - Milling, Inlay Plmx Resf",COMPLETED-CONSTRUCTION,13,2077148.49,"This project, selected by the District Maintenance Office, is the resurfacing of SR 81 to improve the roadways current low PACES rating.",Kevin Matthew Bailey,Maintenance
M005602,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005602,Putnam,SR 212 From SR 44 To Baldwin County Line,PRE-CONSTRUCTION,10,1337600.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005604,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005604,Newton,SR 162 From SR 81 To Rockdale County Line,PRE-CONSTRUCTION,13,1468320.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005610,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005610,"DeKalb , Fulton",Ca - City Of Atlanta Resurfacing - Phase II,COMPLETED-CONSTRUCTION,6,5000116.44,"Renew Atlanta project consisting of 20.98 miles of asphalt resurfacing, milling, point repairs, roadway striping and utility adjustments @ 20 sites.",Oluchukwu Eziogonnaya Anyaebosi,Maintenance
M005630,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005630,Cherokee,SR 92 From CS 734/Laurel Wood Drive To Cobb County Line,PRE-CONSTRUCTION,11,777800.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005640,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005640,Whitfield,SR 3 From CR 1290/Watertower Lane To Catoosa County Line,PRE-CONSTRUCTION,14,672834.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005650,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005650,Cobb,"SR 8 - Milling, Plmx Resf",COMPLETED-CONSTRUCTION,6,422454.03,"This project, selected by the District Maintenance Office, is the resurfacing of SR 8 to improve the roadways current low COPACES rating of 49.",Jack Raymond Grant Jr,Maintenance
M005653,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005653,Fulton,SR 14 - Mill & Plmx Resf,COMPLETED-CONSTRUCTION,6,4166217.54,"This project, selected by the District Maintenance Office, is the resurfacing of SR 14 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M005691,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005691,Pulaski,SR 112 From Wilcox County Line To SR 11,PRE-CONSTRUCTION,8,819645.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005703,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005703,Jefferson,"SR 88/SR 540 - Mill, Plmx Rsrf",COMPLETED-CONSTRUCTION,12,1908525.85,"This project, selected by the District Maintenance Office, is the resurfacing of SR 88/SR540 to improve the roadways current low PACES rating.",Kevin Matthew Bailey,Maintenance
M005746,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005746,Elbert,SR 77 Conn From 0.02 MI E Of SR 17 To SR 77,PRE-CONSTRUCTION,10,729798.01,"This project, selected by the District Maintenance Office, is the resurfacing of SR 77 to improve the roadways current low PACES rating.",Kevin Matthew Bailey,Maintenance
M005747,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005747,Jackson,SR 98 - Resurf-Rehab,COMPLETED-CONSTRUCTION,9,1214321.35,"This project, selected by the District Maintenance Office, is the resurfacing of SR 98 to improve the roadways current PACES rating of 69.",Arthur Mckinley Wilson II,Maintenance
M005748,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005748,Rabun,"SR 28 - Mill, Plmx Rsrf, Shoulder Rehab",COMPLETED-CONSTRUCTION,9,2736120.81,"This project, selected by the District Maintenance Office, is the resurfacing of SR 28 to improve the roadways current low PACES rating.",Kevin Matthew Bailey,Maintenance
M005749,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005749,Hart,SR 181 From 0.01 MI S Of SR 8 To Savannah River,PRE-CONSTRUCTION,10,1039885.0,"This project, selected by the District Maintenance Office, is the resurfacing of SR 181 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M005750,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005750,Towns,SR 339 From 0.01 MI S Of SR 66 To 0.01 MI W Of SR 17/SR 515,PRE-CONSTRUCTION,9,1734925.0,"This project, selected by the District Maintenance Office, is the resurfacing of SR 339 to improve the roadways current low PACES rating.",Kevin Matthew Bailey,Maintenance
M005755,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005755,"Lee , Worth",SR 32 From SR 195 To SR 300,PRE-CONSTRUCTION,2,1244130.0,"This project, selected by the District Maintenance Office, is the resurfacing of SR 32 to improve the roadways current PACES rating of 61.5.",Arthur Mckinley Wilson II,Maintenance
M005762,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005762,Decatur,SR 38 Bu / SR 1 Bu - Resurf And Maint,COMPLETED-CONSTRUCTION,2,1330248.22,"This project, selected by the District Maintenance Office, is the resurfacing of SR 1 BU to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M005768,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005768,Chatham,US 80/SR 26/SR 17 - Mill & Plmx Resf,COMPLETED-CONSTRUCTION,1,2675041.36,"This project, selected by the District Maintenance Office, is the resurfacing of SR 26 to improve the roadways current low PACES rating.",Jack Raymond Grant Jr,Maintenance
M005776,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005776,"Clinch , Lanier",SR 37 - Mill & Plmx Resf,COMPLETED-CONSTRUCTION,8,2825532.38,"This project, selected by the District Maintenance Office, is the resurfacing of SR 37 to improve the roadways current PACES rating of 73.",Arthur Mckinley Wilson II,Maintenance
M005785,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005785,Screven,SR 21 Bus - Resurf - Maint,COMPLETED-CONSTRUCTION,12,1058453.31,"This project, selected by the District Maintenance Office, is the resurfacing of SR 21BU to improve the roadways current PACES rating of 68.",Arthur Mckinley Wilson II,Maintenance
M005795,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005795,Gordon,SR 53 From CSX #340699C To Pickens County Line,PRE-CONSTRUCTION,11,539267.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005818,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005818,Dooly,SR 27 - Resurfacing & Maintenance,COMPLETED-CONSTRUCTION,2,634137.05,"This project, selected by the District Maintenance Office, is the resurfacing of SR 27 to improve the roadways current PACES rating of 47.",Arthur Mckinley Wilson II,Maintenance
M005821,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005821,Upson,SR 74 From SR 36 To Monroe County Line,PRE-CONSTRUCTION,3,1878000.0,No description.,Arthur Mckinley Wilson II,Maintenance
M005828,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005828,Charlton,SR 185 From SR 23 To 0.02 MI S Of NS #713661N,PRE-CONSTRUCTION,1,699840.0,"This is a Pavement Preservation Project and will be a ""Double Surface Treatment with Sand Seal"".",Arthur Mckinley Wilson II,Maintenance
M005863,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005863,Chatham,SR 404 Spur @ Talmadge Memorial Bridge-Cable Damping System,PRE-CONSTRUCTION,1,5368694.74,This is Rehabilitation work which involves developing plans for a cable damping system on the Tallmadge Memorial Bridge. location: SR 404 Spur over the Savannah River (Talmadge Memorial Bridge) in Chatham County.,Rabindra Koirala,Maintenance
M005878,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005878,Fulton,SR 400 @ Justin C Martin Building - Tunnel Bridge Rehab,PRE-CONSTRUCTION,6,614202.65,"This work involves developing plans for Tunnel rehabilitation which consists of the following items: Spall repair of transfer beams and the roof slabs, repair of the fire system, repair and upgrading of the electrical system, and installation of an updated monitoring system that ties into the Navigator system. location: Justin C. Martin Building over SR 400 in Fulton County. RCTS was submitted on 6/12/2018.",Rabindra Koirala,Maintenance
M005879,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005879,Jackson,SR 15 (Sycamore St) - Bridge Rehab,COMPLETED-CONSTRUCTION,9,499924.17,"This work involves bridge rehabilitation which consists of the following items: Sidewalk repair, spall repairs in the deck overhang, light post repair or reconstructions and scour repair at Bent 3. The bridge structure is located at SR 15 over Curry Creek in Jackson County.",Rabindra Koirala,Maintenance
M005881,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005881,"Clarke , Oconee","SR 10 - Mill, Plmx Rsrf",UNDER-CONSTRUCTION,10,8773309.69,"This project, selected by the District Maintenance Office, is the resurfacing of SR 10 to improve the roadways current low PACES rating.",Kevin Matthew Bailey,Maintenance
M005897,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005897,Chatham,SR 25 - Resurf & Maint,COMPLETED-CONSTRUCTION,1,4704649.94,"This project, selected by the District Maintenance Office, is the resurfacing of SR 25 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M005915,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005915,Elbert,"SR 72 - Milling, Inlay & Plmx Resf",COMPLETED-CONSTRUCTION,10,2642875.97,"This project, selected by the District Maintenance Office, is the resurfacing of SR 72 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M005921,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005921,Glynn,SR 25 - Resurf-Maint,COMPLETED-CONSTRUCTION,1,3055420.96,"This project, selected by the District Maintenance Office, is the resurfacing of SR 25 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M005931,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005931,"Butts , Henry , Spalding","I-75/SR 401 - Milling, Inlay & Plmx Resf",COMPLETED-CONSTRUCTION,10,17249123.4,Mill and inlay existing roadway. Project was identified by the District and is being resurfaced due to a low paces rating of 60.,Arthur Mckinley Wilson II,Maintenance
M005953,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005953,Glynn,SR 27 - Brge Rehab,UNDER-CONSTRUCTION,1,926909.3,"Bridge Rehabilitation in Glynn County on SR 27 @ BURNETT CREEK & @ YELLOW BLUFF CREEK - The work will consist of the following: overlay of the bridge deck, joint replacement, spall repair of the PSC beams, epoxy injection of the substructure (caps and piles), and pile encasement.",Rabindra Koirala,Maintenance
M005955,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005955,"Catoosa , Murray , Whitfield",SR 2 & SR 52  - Bridgee Rehab,COMPLETED-CONSTRUCTION,14,7123347.29,"The work involves overlay of the bridge deck, joint replacement, painting steel beams and bearings, epoxy injection and spall repair of the Superstructure and Substructures, armoring footings, painting piles, and jacketing piles.",Rabindra Koirala,Maintenance
M005969,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005969,McDuffie,"SR 17 - Mill, Inlay, Plmx Rsrf, Drainage Improv",COMPLETED-CONSTRUCTION,12,862000.17,"This project, selected by the District Maintenance Office, is the resurfacing of SR 17 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M005975,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005975,"Cobb , DeKalb , Fulton",Various Locations - Bridge Maint.,COMPLETED-CONSTRUCTION,5,1635419.86,"Bridge preservation project involving joint replacements, polymer overlay of the bridge decks and approach slabs, and painting of the steel superstructures at I-75, I-675 and GA 400 in Cobb, DeKalb and Fulton Counties.",Rabindra Koirala,Maintenance
M005981,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005981,Coffee,"SR 135 - Milling, Inlay And Plmx Rsrf",COMPLETED-CONSTRUCTION,8,2318845.48,"This project, selected by the District Maintenance Office, is the resurfacing of SR 135 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M005985,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005985,Cobb,SR 360 - Rehab & Plmx Resurf,COMPLETED-CONSTRUCTION,6,2372235.39,"This project, selected by the District Maintenance Office, is the resurfacing of SR 360 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M005990,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005990,DeKalb,SR 42 - Pltmx Resurf,COMPLETED-CONSTRUCTION,5,3531122.26,"This project, selected by the District Maintenance Office, is the resurfacing of SR 42 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M006029,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006029,"Cobb , Fulton",Various Locations - Bridge Rehab,COMPLETED-CONSTRUCTION,11,10762068.72,"The work involves Bridge Rehabilitation at three (3), I-75 locations in Cobb County and one (1), I-75 location in Fulton County. The work will consist of the following: Overlay of the bridge deck, joint replacement, edge beams replacement, painting all beams and bearings, bent caps replacement, spall repair of the Superstructure and Substructures, epoxy injection of the substructure and scour repair.",Rabindra Koirala,Maintenance
M006030,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006030,Muscogee,Various Locations - Bridge Preservation,COMPLETED-CONSTRUCTION,3,3110466.23,"Bridge Preservation involving painting bridges, application of a co-polymer overlay on the bridge decks and joint replacements on 11 bridges along I-185 in Muscogee County.",Rabindra Koirala,Maintenance
M006044,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006044,Johnson,"SR 15 - Milling, Inlay, Plmx Rsrf, Shoulder Rehab",COMPLETED-CONSTRUCTION,12,2950038.22,"This project, selected by the District Maintenance Office, is the resurfacing of SR 15 to improve the roadways current low PACES rating.",Arthur Mckinley Wilson II,Maintenance
M006049,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006049,"Bibb , Crawford , Peach",I-75 (SR 401) - Pltmx Resurf,COMPLETED-CONSTRUCTION,2,14926449.63,"This project, selected by the State Maintenance Office, is the concrete rehabilation of SR 401 (I-75) to improve the current paces rating.",Kevin Matthew Bailey,Maintenance
M006050,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006050,Fulton,"I-75/SR 401 - Milling, Plmx Rsrf",COMPLETED-CONSTRUCTION,6,25917585.0,"This project, selected by the State Maintenance Office, is the resurfacing of SR 401 (I-75) to improve the current paces rating.",Kevin Matthew Bailey,Maintenance
M006051,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006051,Troup,SR 403 - Pltmx Resurf,COMPLETED-CONSTRUCTION,3,14376561.19,"This project, selected by the State Maintenance Office, is the concrete rehabilation of SR 403 (I-85) to improve the current paces rating.",Arthur Mckinley Wilson II,Maintenance
M006056,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006056,Troup,Various Locs - Bridge Rehab,UNDER-CONSTRUCTION,3,1768165.05,Project involves Bridge Preservation using a co-polymer overlay and joint replacements on 17 State Route bridges in Troup County.,Rabindra Koirala,Maintenance
M006058,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006058,DeKalb,US I-20/SR 402 - Pltmx Resurf,COMPLETED-CONSTRUCTION,4,16108282.49,"This project, selected by the State Maintenance Office, is the resurfacing of SR 402 (I-20) to improve the current paces rating.",Kevin Matthew Bailey,Maintenance
M006059,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006059,Rockdale,"I-20/SR 402 - Mill, Inlay, Plmx Rsrf",COMPLETED-CONSTRUCTION,13,7170735.51,"This project, selected by the State Maintenance Office, is the resurfacing of SR 402 (I-20) to improve the current paces rating.",Kevin Matthew Bailey,Maintenance
M006060,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006060,Muscogee,SR 411 - Concrete Rehab,COMPLETED-CONSTRUCTION,2,9809992.93,"This project, selected by the State Maintenance Office, is the concrete rehabilitation of SR 411 (I-185) to improve the current OCI rating.",Kevin Matthew Bailey,Maintenance
M006061,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006061,Cobb,"I-75/SR 401 - Mill, Inlay, Plmx Rsrf",COMPLETED-CONSTRUCTION,11,5008632.24,"This project, selected by the State Maintenance Office, is the resurfacing and maintenance of SR 401 (I-75) shoulders.",Kevin Matthew Bailey,Maintenance
M006062,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006062,"Bartow , Gordon","I-75/SR 401 - Mill, Plmx Rsrf",COMPLETED-CONSTRUCTION,11,25501692.0,"This project, selected by the State Maintenance Office, is the resurfacing of SR 401 (I-75) to improve the current paces rating.",Kevin Matthew Bailey,Maintenance
M006063,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006063,McIntosh,"I-95/SR 405 - Milling, Inlay, Plmx Rsrf",COMPLETED-CONSTRUCTION,1,16394509.2,"This project, selected by the State Maintenance Office, is the asphalt resurfacing of SR 405 (I-95) to improve the current OCI rating.",Kevin Matthew Bailey,Maintenance
